0.662935 0.649025
0.64411 0.681996
0.285169 0.282
0.616084 0.659292
0.783736 0.761523
-0.048524 -0.0971449
-0.246378 -0.255154
0.602487 0.600238
0.815488 0.804639
-0.723022 -0.742414
0.0253669 0.0518398
0.501659 0.534944
0.171804 0.214186
-0.379048 -0.3327
0.371727 0.329351
0.532726 0.532876
-0.795738 -0.760282
-0.53257 -0.489457
0.604193 0.624285
-0.980873 -0.935133
-0.875867 -0.835527
0.537568 0.5304
0.801469 0.798717
-0.473856 -0.462034
-0.441913 -0.393426
-0.724367 -0.704156
-0.44128 -0.462145
0.71172 0.664979
-0.99488 -1.00806
0.968815 0.977123
-0.793932 -0.81275
-0.949903 -0.98617
0.89792 0.886798
-0.0299786 0.0152134
0.9513 0.933528
-0.0710486 -0.0747378
0.332348 0.370728
0.169388 0.148883
-0.755995 -0.749706
0.636694 0.587466
0.936853 0.926607
-0.439445 -0.404324
-0.302751 -0.306264
-0.938475 -0.945076
0.201781 0.233094
0.890073 0.874132
-0.815658 -0.781425
-0.173971 -0.173883
0.295605 0.312892
-0.699539 -0.719534
0.121338 0.103399
-0.332055 -0.330301
0.48904 0.532731
-0.314289 -0.333314
0.430665 0.381874
-0.219535 -0.174324
-0.249099 -0.287274
-0.548168 -0.5542
-0.83467 -0.813439
-0.0964031 -0.13845
0.985082 0.946949
-0.612976 -0.589706
-0.290361 -0.287178
0.572877 0.591013
0.735944 0.710282
0.83035 0.846504
-0.450787 -0.451445
-0.181355 -0.176809
-0.376312 -0.33143
0.0578078 0.106667
-0.73042 -0.720186
0.901303 0.944412
0.743082 0.71137
-0.484041 -0.5129
0.896672 0.885115
-0.262733 -0.300237
-0.87085 -0.863595
0.536972 0.505867
-0.56001 -0.537336
-0.580299 -0.609491
0.961957 0.918693
0.823752 0.785671
0.00131769 0.050363
0.630505 0.651831
0.586945 0.559279
0.212455 0.256124
-0.673242 -0.638717
-0.248203 -0.252929
0.119433 0.0725003
-0.406435 -0.390335
0.928645 0.919074
-0.12945 -0.109941
0.0490426 0.0149057
-0.820848 -0.784394
0.132847 0.179063
0.0376731 -0.0074328
0.259524 0.263276
0.68041 0.639427
-0.940304 -0.903331
-0.220591 -0.268624
